Ticket Number,Issued Date,Location,Violation Code,Violation Description,Fine Level 1,Camera ID
"8,000,000,761",11/07/2024 08:23:31,337 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3904
"8,000,000,770",11/07/2024 08:23:40,763 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,765",11/07/2024 08:23:48,763 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,769",11/07/2024 08:24:50,657 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,767",11/07/2024 08:24:53,657 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,766",11/07/2024 08:24:56,657 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,768",11/07/2024 08:25:00,0 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,771",11/07/2024 08:25:55,530 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,773",11/07/2024 08:26:01,530 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,774",11/07/2024 08:26:09,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,775",11/07/2024 08:26:10,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,776",11/07/2024 08:26:11,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,778",11/07/2024 08:29:31,311 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,779",11/07/2024 08:30:07,171 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,780",11/07/2024 08:32:33,19 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3904
"8,000,000,781",11/07/2024 08:34:16,869 N WELLS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3904
"8,000,000,783",11/07/2024 08:37:03,43 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,784",11/07/2024 08:37:19,105 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,785",11/07/2024 08:40:32,6 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,786",11/07/2024 08:40:37,8 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,787",11/07/2024 08:41:59,33 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,789",11/07/2024 08:44:20,306 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,792",11/07/2024 08:46:38,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,790",11/07/2024 08:46:41,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,791",11/07/2024 08:46:43,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,796",11/07/2024 08:47:05,415 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,794",11/07/2024 08:47:13,371 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,797",11/07/2024 08:47:17,365 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,799",11/07/2024 08:47:54,341 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,795",11/07/2024 08:48:16,311 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,793",11/07/2024 08:48:16,125 W KINZIE ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,798",11/07/2024 08:50:07,55 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,801",11/07/2024 08:53:07,53 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,802",11/07/2024 08:53:10,53 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,804",11/07/2024 09:03:02,30 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,805",11/07/2024 09:03:03,18 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,806",11/07/2024 09:04:20,33 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,807",11/07/2024 09:15:04,1355 W WASHINGTON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,808",11/07/2024 09:15:08,1355 W WASHINGTON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,809",11/07/2024 09:17:49,944 W WASHINGTON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,813",11/07/2024 09:20:39,131 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,816",11/07/2024 09:20:53,111 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,814",11/07/2024 09:21:59,13 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,825",11/07/2024 09:22:03,10 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,815",11/07/2024 09:22:06,33 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,817",11/07/2024 09:23:10,132 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,810",11/07/2024 09:30:25,1032 W LAKE ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,818",11/07/2024 09:31:39,9 S CLINTON ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,811",11/07/2024 09:33:15,1422 W LAKE ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,812",11/07/2024 09:33:17,1422 W LAKE ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,819",11/07/2024 09:34:12,537 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,820",11/07/2024 09:36:45,444 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,826",11/07/2024 09:37:17,364 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,821",11/07/2024 09:37:41,209 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,827",11/07/2024 09:38:07,174 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,828",11/07/2024 09:38:26,141 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,822",11/07/2024 09:38:29,141 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,829",11/07/2024 09:38:31,141 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,830",11/07/2024 09:38:35,141 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,823",11/07/2024 09:38:36,111 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,824",11/07/2024 09:38:40,111 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,832",11/07/2024 09:46:29,834 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,835",11/07/2024 09:51:36,131 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,834",11/07/2024 09:52:12,1113 W HUBBARD ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,836",11/07/2024 09:53:09,10 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,838",11/07/2024 10:03:43,63 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,844",11/07/2024 10:03:49,63 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,839",11/07/2024 10:05:13,60 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,845",11/07/2024 10:06:20,149 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,840",11/07/2024 10:06:26,158 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,846",11/07/2024 10:06:28,151 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,852",11/07/2024 10:06:34,151 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,841",11/07/2024 10:06:40,172 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,842",11/07/2024 10:08:46,404 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,854",11/07/2024 10:13:34,501 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,843",11/07/2024 10:13:46,444 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,857",11/07/2024 10:14:12,383 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,858",11/07/2024 10:14:16,367 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,847",11/07/2024 10:15:24,1412 W HUBBARD ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,860",11/07/2024 10:15:35,229 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,848",11/07/2024 10:15:38,229 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,863",11/07/2024 10:16:10,174 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,849",11/07/2024 10:16:13,175 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,850",11/07/2024 10:16:15,175 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,864",11/07/2024 10:16:39,141 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,851",11/07/2024 10:16:40,111 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,865",11/07/2024 10:16:47,120 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,853",11/07/2024 10:17:31,33 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,870",11/07/2024 10:17:34,33 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,872",11/07/2024 10:19:07,11 E JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,856",11/07/2024 10:20:38,63 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,859",11/07/2024 10:21:39,24 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,861",11/07/2024 10:22:20,60 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,862",11/07/2024 10:22:23,60 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,866",11/07/2024 10:24:11,158 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,867",11/07/2024 10:24:14,158 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,868",11/07/2024 10:24:16,158 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,869",11/07/2024 10:24:22,158 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,871",11/07/2024 10:24:33,172 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,873",11/07/2024 10:25:52,400 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,874",11/07/2024 10:26:29,454 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,876",11/07/2024 10:26:36,454 W ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,875",11/07/2024 10:32:14,1113 W HUBBARD ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,878",11/07/2024 10:35:07,1118 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,884",11/07/2024 10:59:30,848 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,885",11/07/2024 10:59:59,815 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,887",11/07/2024 11:02:42,431 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,888",11/07/2024 11:02:43,433 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,883",11/07/2024 11:03:35,271 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,889",11/07/2024 11:04:10,13 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,891",11/07/2024 11:05:18,33 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,892",11/07/2024 11:05:19,33 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,903",11/07/2024 11:05:35,121 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,904",11/07/2024 11:05:44,138 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,905",11/07/2024 11:06:53,224 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,906",11/07/2024 11:07:06,35 W WACKER DR,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,879",11/07/2024 11:13:30,111 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,881",11/07/2024 11:13:34,121 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,882",11/07/2024 11:13:37,127 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,907",11/07/2024 11:15:48,63 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,886",11/07/2024 11:23:55,27 E HARRISON ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,890",11/07/2024 11:24:24,618 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,897",11/07/2024 11:24:31,632 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,894",11/07/2024 11:24:44,704 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,895",11/07/2024 11:24:47,714 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,896",11/07/2024 11:24:53,722 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,898",11/07/2024 11:27:03,1132 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,899",11/07/2024 11:30:09,23 E JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,900",11/07/2024 11:30:41,1149 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,901",11/07/2024 11:30:45,1145 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,902",11/07/2024 11:30:49,1133 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,909",11/07/2024 11:42:56,1145 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,910",11/07/2024 11:44:36,635 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,911",11/07/2024 11:44:38,635 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,912",11/07/2024 13:15:49,1100 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,913",11/07/2024 13:16:01,1021 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,914",11/07/2024 13:25:37,105 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,915",11/07/2024 13:25:38,105 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,916",11/07/2024 13:25:40,111 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,919",11/07/2024 13:25:41,114 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,917",11/07/2024 13:25:53,136 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,918",11/07/2024 13:27:15,228 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,920",11/07/2024 13:57:54,1110 W HUBBARD ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,921",11/07/2024 14:04:07,914 W HUBBARD ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,922",11/07/2024 14:05:31,105 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,923",11/07/2024 14:05:33,110 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,925",11/07/2024 14:05:37,114 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,924",11/07/2024 14:05:43,124 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,926",11/07/2024 14:06:55,200 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,928",11/07/2024 14:11:15,115 S CLINTON ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,933",11/07/2024 14:13:11,444 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,931",11/07/2024 14:13:15,444 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,934",11/07/2024 14:15:46,155 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,935",11/07/2024 14:15:48,151 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,936",11/07/2024 14:15:58,111 W JACKSON BLVD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,930",11/07/2024 14:18:03,144 W KINZIE ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,937",11/07/2024 14:18:39,431 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,938",11/07/2024 14:18:43,433 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,939",11/07/2024 14:18:49,433 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,940",11/07/2024 14:18:51,433 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,942",11/07/2024 14:18:53,417 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,943",11/07/2024 14:19:10,343 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,956",11/07/2024 14:19:12,332 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,957",11/07/2024 14:19:17,320 S DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,945",11/07/2024 14:22:08,33 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,946",11/07/2024 14:22:19,101 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,947",11/07/2024 14:22:20,101 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,948",11/07/2024 14:22:24,105 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,962",11/07/2024 14:22:27,111 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,949",11/07/2024 14:22:30,121 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,950",11/07/2024 14:22:43,140 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,951",11/07/2024 14:28:39,16 W WASHINGTON ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,963",11/07/2024 14:33:18,63 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,952",11/07/2024 14:33:51,30 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,953",11/07/2024 14:33:54,30 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,954",11/07/2024 14:34:10,30 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,955",11/07/2024 14:34:13,30 E ADAMS ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,964",11/07/2024 14:37:38,98 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,958",11/07/2024 14:37:40,101 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,959",11/07/2024 14:37:40,101 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,960",11/07/2024 14:37:43,105 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,961",11/07/2024 14:37:46,121 N DEARBORN ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,969",11/08/2024 07:18:00,310 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,970",11/08/2024 07:19:30,460 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,971",11/08/2024 07:21:36,900 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,973",11/08/2024 07:21:42,925 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,974",11/08/2024 07:21:43,932 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,965",11/08/2024 07:23:19,1010 S WABASH AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,975",11/08/2024 07:23:25,1128 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,976",11/08/2024 07:23:27,1128 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,978",11/08/2024 07:23:31,1148 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,979",11/08/2024 07:27:34,470 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,980",11/08/2024 07:27:49,417 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,981",11/08/2024 07:30:40,19 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,982",11/08/2024 07:30:41,19 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,991",11/08/2024 07:32:23,53 E CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,967",11/08/2024 07:34:07,1129 S HALSTED ST,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,968",11/08/2024 07:36:32,748 W ROOSEVELT RD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,001,008",11/08/2024 07:39:48,202 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
"8,000,000,986",11/08/2024 07:40:38,1040 W ROOSEVELT RD,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3601
"8,000,000,995",11/08/2024 07:40:41,306 W CHICAGO AVE,09108040*,30 DAY INSTALLATION WARNING - SMRT ST,,FI3602
